"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"847597604531609600","847035670342262784","3499249578","2017-03-30 23:53:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","後は妄想になりますが、阿波公方擁立がいつ頃どの辺から湧いた話なのかが気になるところ。平嶋記（あんまりあてにならない史料ですが）には永禄6年に三好長逸が周防へ義冬を迎えに行ったとあるんですね。同年の義興の死がそういう動きを加速させた可能性、翌年の安宅冬康の誅殺との関連性など。","","","",""
"847464958472343552","","","2017-03-30 15:06:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @katsumasa2016: 「天正4年5月、天王寺砦救援の軍議で織田信長の命令に異儀を立てた荒木村重 」と題してブログを更新しました。ご興味のある方は、ご覧ください。https://t.co/u5n9V8AFau","847418542198632449","778833513424429056","2017-03-30 12:01:39 +0000","http://ike-katsu.blogspot.jp/2017/03/45.html,http://ike-katsu.blogspot.jp/2017/03/45.html"
"847291622660362240","","","2017-03-30 03:37:19 +0000","<a href=""http://www.hatena.ne.jp/guide/twitter"" rel=""nofollow"">Hatena</a>","4/5発売。これ、天野先生編の論文集なのね。あまり三好・松永関連で見ない方も執筆してると思ったら、「各地の下克上」も合わせてとのこと。久秀だけでなく下剋上の著名な例を比較して考えるのも面白そう。 https://t.co/asoDxptFkE","","","","http://htn.to/dCgZbziv"
"847098836707246080","","","2017-03-29 14:51:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @naruseyanoken1: 【4/5発売予約受付中】「松永久秀 歪められた戦国の“梟雄""の実像」 天野忠幸 (編)すぐに謀叛を起こす義理人情のかけらもない人物…所謂〝三悪〞の逸話とともに、松永久秀には悪評がつきまとう。しかし、これらは後世のねつ造だった。
https…","847085868762378240","794846723893915648","2017-03-29 13:59:43 +0000","http://amzn.to/2ngH9QQ"
"847035670342262784","847031074685239296","3499249578","2017-03-29 10:40:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 制作時期を永禄4年以後のいつとして、教興寺の戦いの際に大覚寺義俊が反三好方で動いたこと、伊勢貞孝父子の挙兵の流れをどう捉えるか。塀と門以外に何も描かれていない三好筑前邸は、義興の病没という直近の出来事が表現されているという説はどうでしょう（笑）","","","",""
"847031074685239296","847027419332558848","3499249578","2017-03-29 10:21:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 将軍義輝は帰京以来、少なくとも永禄5年の教興寺の戦いまでは三好政権と協調関係にあり、三好家と上杉家の関係も決して悪くはありませんでした。永禄4年の小笠原長時・貞虎父子の旧領復帰を巡って両者は提携しています。https://t.co/R0bjL3gGDO","","","","http://ci.nii.ac.jp/naid/120005423368"
"847027419332558848","","","2017-03-29 10:07:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","また、松永弾正邸の賑やかな左義長の様子に何らかの意図が込められているとすれば、単純に三好・松永を対抗勢力と捉える将軍義輝が上杉謙信に彼らの排除を要請したと見るのも早計ではないかと。幕臣として久秀を義輝に近い志向とする評価もありますし。https://t.co/wBFleBVzrB https://t.co/SE8NKmKbi8","","","","http://ci.nii.ac.jp/naid/110007536209,https://twitter.com/holy_sengoku/status/846570512759238656"
"846932465969053696","","","2017-03-29 03:50:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","あと細かいことですが、洛中洛外図屏風の「三好筑前」邸に永禄4年の将軍御成に合わせて建てられた冠木門が描かれている、とするならこの三好筑前は長慶（修理大夫）ではなく義興です。いずれにせよ不在描写の見える細川京兆邸の氏綱や松永久秀と同じく、基本的には在京していなかったようですが。 https://t.co/SE8NKmKbi8","","","","https://twitter.com/holy_sengoku/status/846570512759238656"
"846668260380585985","","","2017-03-28 10:20:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ounin_kinaishi: 更新しました！ 応仁の乱以降の畿内史 : 第六十回　織田と武田・本願寺の戦い　～長島一向一揆・越前一向一揆～ https://t.co/EUJi61D82X https://t.co/8KMySpw79U","846625324817301504","782186011308593152","2017-03-28 07:29:41 +0000","http://blog.livedoor.jp/rekishi_/archives/60.html,https://twitter.com/ounin_kinaishi/status/846625324817301504/photo/1,http://blog.livedoor.jp/rekishi_/archives/60.html,https://twitter.com/ounin_kinaishi/status/846625324817301504/photo/1"
"846572422673317888","846571422059118592","1408924159","2017-03-28 03:59:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mtboxl ですよね。まあ、世間的には長慶も義継も一緒じゃん、久秀も久通も一緒じゃん、て話かもしれませんが…実際、当時の人にとってもそうだったみたいですし。","","","",""
"846570512759238656","846569387217739777","3499249578","2017-03-28 03:51:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 洛中洛外図屏風の解説では新旧勢力が併存する政治的緊張が描かれている、とあったので、その方向性に合わせのかもしれないけど、「三好・松永」とぼかした方がまだ誠実なんじゃないかと。あの絵に義輝の意志を読み解こうとするなら、尚更俗説の誤りは否定して欲しかった。","","","",""
"846569387217739777","","","2017-03-28 03:47:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","戦国時代展、図録もとても良くて解説での「戦国時代」の捉え方も自分には好感が持てるものだったけど、足利義輝の展示パネルにもあった「三好義継と松永久秀らに急襲され自殺」と久秀を主犯のように書いたのはどういう判断なのか気になりました。参考文献に天野先生の著書が挙げられてはいましたが…。","","","",""
"845993847465246720","845989052440457216","3499249578","2017-03-26 13:40:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 展示では出雲国三刀屋なんとかも気になってたけど、図録を見たら佐々木尼子民部少輔経久の名前もありました。この時期だとまだ下国して間もない頃？他にも雲州佐々木が何人か。あと江州浅井蔵人丞直種なんて名前も発見。亮政の実父とされる人ですね。","","","",""
"845989052440457216","845982025873969152","3499249578","2017-03-26 13:21:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 展示範囲の末尾には播州住小寺勘解由なんとか尉祐職もチラッと見えて気になりました。小寺藤兵衛尉とは別家の人物でしょうか。図録で確認したら、赤松被官と思われる名前はこの人と明石祐実のみ。この時期だと赤松家は土一揆のごたごたに加えて、山名の侵攻が始まる頃？","","","",""
"845984238839119872","845982025873969152","3499249578","2017-03-26 13:02:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 年次不詳のようでしたが、勧進状が文明11年とのことで、孝景死去が文明13年7月なのでその間になりますね。清水寺本堂の再興は文明16年とのことで孝景の死後ですか。そういえば清水寺には永正年間にも貞景が寄進したお堂がありますね。","","","",""
"845982025873969152","845827757548351488","3499249578","2017-03-26 12:53:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 清水寺再興奉加帳も朝倉家を中心に著名な人物の名が多く見えて興味深かったです。孝景が五百貫、氏景と貞景が千貫と三代だけでも他家を圧倒する財力。他にも慈視院光玖、修理亮景冬、新蔵人景忠、蔵人長縁、小太郎教景、兵庫助景亮といった一族に、孝景正室の永昌信女も。","","","",""
"845827757548351488","845825368581824512","3499249578","2017-03-26 02:40:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 小島道裕先生の本とこれで事前に予習して行ったので、上杉本洛中洛外図屏風をとても楽しく見ることができました。https://t.co/68rHNkn57s 確かに三好筑前邸は松永弾正邸の賑わいと比べて明らかに寂しい雰囲気で。京兆邸にも主人不在の描写。","","","","http://ci.nii.ac.jp/naid/110010041750"
"845825368581824512","","","2017-03-26 02:30:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","昨日は戦国時代展に行きました。一番のお目当てだった高国画像は思ってたよりも随分と小サイズ。伝狩野元信のためか戦国武将枠ではなく室町文化枠で展示されてて、ちょっとほっこり。戦利品は図録と図録入れ（？）の他に大内義興ポストカード。義興のがあっただけでも嬉しいけど、高国のもあればなぁ… https://t.co/U1zn47p4jh","","","","https://twitter.com/holy_sengoku/status/845825368581824512/photo/1,https://twitter.com/holy_sengoku/status/845825368581824512/photo/1"
"845234453735624708","","","2017-03-24 11:22:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @katsumasa2016: 「摂津池田家当主よりも地位の高い池田播磨守正久という人物について」と題してブログを更新しました。ご興味をお持ちの方はどうぞご覧下さい。https://t.co/JQIfJ0n0uW","845216959264280578","778833513424429056","2017-03-24 10:13:21 +0000","http://ike-katsu.blogspot.jp/2017/03/blog-post_23.html,http://ike-katsu.blogspot.jp/2017/03/blog-post_23.html"
"845120093210083329","845115747621744640","3499249578","2017-03-24 03:48:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 「細川高国モトノ屋形ヘ帰着之次、公方様并式部少輔無殊儀者也、勢州ヨリ公方様ヘ不可有御仰天旨被申云々」（祐維記抄 五月八日）澄元を受け入れて京都を動かずに済んだものの、高国の逆転に決着したため、伊勢守から動揺しないよう言い含められたということでしょうか？","","","",""
"845115747621744640","845060904060280832","3499249578","2017-03-24 03:31:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 前後の状況を考えると、義稙はその場しのぎで澄元を受け入れたに過ぎないように思えてきました。「京兆専制」による傀儡将軍ではなかったと捉えるなら、御内書には高国より義稙の意思を認めるべきだし、澄元との間を仲介したという赤松家への対応も別の問題じゃないかと。","","","",""
"845112010706640897","","","2017-03-24 03:16:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @kojodanjp: 団員のみなさんには昨夜メールしましたが、ぜひまわりのお城好きの方にも参加を呼びかけていただけるとうれしいです！
（こういうのはいろんな方の意見があったほうが楽しいので）
https://t.co/ofaDLPBnLp","845092920629841920","220527520","2017-03-24 02:00:28 +0000","http://buff.ly/2ngybq9,http://buff.ly/2ngybq9"
"845110643661299712","","","2017-03-24 03:10:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","能って聞いてもピンとこないけど猿楽って聞くと興味わく派…。","","","",""
"845109592249942016","","","2017-03-24 03:06:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @kyoto_bunpaku: 【戦国展関連イベント情報】3/25（土）知りたい！ 将軍義政の能　信長の能 -戦国を舞う-」では、戦国武将が愛した「能」をわかりやすく紹介します。参加券は当日も販売します。詳しくは→https://t.co/JxVjEb3rBS","845108798129823745","1922405882","2017-03-24 03:03:33 +0000","http://www.bunpaku.or.jp/topics/10470/,http://www.bunpaku.or.jp/topics/10470/"
"845060904060280832","844879922837405697","3499249578","2017-03-23 23:53:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku そんな噂の中なぜ将軍義稙は澄元を受け入れたのか…澄元に通じていたために、近江に逃れた高国への同行を拒否したとされてますが、義稙は前年末に六角定頼へ、2月の越水城開城後にも京極高清に援軍要請を出していて、その後の展開を考えなかった訳はないでしょうと。","","","",""
"844879922837405697","844879157087498240","3499249578","2017-03-23 11:54:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 五月六日条には六角氏の援軍を得た高国勢が「細川高国七万騎余有之」などと過剰に見積もられていたことが見えますが、この状況に加えて3月以降止むことがなかった澄元溺死の噂が「其外高国ヘ裏帰面々十人余有之」と、諸将の離反に拍車をかけたのではと思いました。","","","",""
"844879157087498240","844874616564727808","3499249578","2017-03-23 11:51:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku この条には「次六郎殿ハ、去二月十六日海ヘ沈給フ、主従共以終畢」とも。「細川両家記」には3月16日に澄元が伊丹城へ移ったとありますが、「祐維記抄」同日条に澄元は尼崎長洲の合戦で溺死したとの噂が記されていました。その噂は高国の帰京後も信じられていたようで。","","","",""
"844874616564727808","844872888473739264","3499249578","2017-03-23 11:33:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 「ヲイカイシヤクニ寄テ頸ヲ打落テ、其後彼ヲイタチナガラ高聲ニ我コソ三好ガ内者ヨ、自害コレミヨトテ、立ナガラ腹ヲ切ルト云々、大強ノ者ナリト云々」（祐維記抄 五月十二日）
この之長の甥は三好越後守長尚の子、新五郎。三好神五郎政長（宗三）の兄に当たります。","","","",""
"844872888473739264","","","2017-03-23 11:26:08 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","永正16-17年の澄元上洛戦について調べるため「続南行雑録」を読んだところ、高国に降伏した三好之長が知恩寺で自刃した際、これを介錯した甥の話がありました。之長の首を落とした後大音声で呼ばわり、立ったまま切腹するという最期を見せたそうで、「大強の者なり」と語り草になっています。","","","",""
"844570009506476032","","","2017-03-22 15:22:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @truetrueno111: やまんなか: 戦国時代の丹後　
ブログ更新しました。 https://t.co/gh4o03grE2","844499422977261569","533834018","2017-03-22 10:42:07 +0000","https://truenoyamana.blogspot.jp/2017/03/blog-post_69.html?m=1,https://truenoyamana.blogspot.jp/2017/03/blog-post_69.html?m=1"
"844397982078451714","","","2017-03-22 03:59:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @naokoohtake6969: 天皇陛下の生前退位について有識者会議が行われている中で「三種の神器が非課税の対象になるか否か」という項目があり、三種の神器は相続税の対象になるんだと改めて驚いた。天皇家の歴史は古い。さすが千代に八千代に細石の巌となりて苔のむすまで…。","844389779819048960","191517442","2017-03-22 03:26:26 +0000",""
"841486563703836672","","","2017-03-14 03:10:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @katsumasa2016: 生駒民俗会刊「生駒の古道」は、意外と生駒の古道は詳細に調べられた過去が無いらしく、この本がその挽回とすべくまとめられたものだそうです。4年間の調査（踏査・聞き取り）を行って街道毎に紹介されています。のみならず、災害史の意識も高く、素晴らしい…","841264957446483968","778833513424429056","2017-03-13 12:29:30 +0000","https://twitter.com/katsumasa2016/status/841264957446483968/photo/1"
"839123074209341441","839114064538169349","3499249578","2017-03-07 14:38:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 蒼天録はいくつかスクリーンショットを残してますが、中でもお気に入りがこちらの細川氏綱。尹賢も出てたけど画像残ってない。あれもなかなかいやらしい顔してて印象に残ってます…あ、この蒼天録以後有名になった二階堂盛義も残ってました。 https://t.co/O7j8Qt7Ixe","","","","https://twitter.com/holy_sengoku/status/839123074209341441/photo/1,https://twitter.com/holy_sengoku/status/839123074209341441/photo/1"
"839114064538169349","","","2017-03-07 14:02:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","信長の野望蒼天録のパワーアップキットには、細川政元や北条早雲が登場するシナリオがありましたよ。細川澄元や高国、三好之長や元長も登場します。確か赤沢宗益や古市澄胤も出てたはず。応仁の乱ももちろん嬉しいですが、永正や天文年間あたりの人材ももう一度充実させて欲しいですね。 https://t.co/GUg0csk8dQ","","","","https://twitter.com/yougoha/status/839076785979432960"
"838744794453045249","","","2017-03-06 13:35:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @kojima_sakura: 洛中洛外図屏風の画面の上を、プロジェクションマッピングで登場人物のキャラクターが歩き回り、ボタンを押すと近くの名所を解説してくれる、というもので、ただ見ているよりずっとよく分かる、楽しいものになっています。開発には、千葉大学の先生や学生さん…","838707915741548545","585659736","2017-03-06 11:08:44 +0000",""
"838742289002311681","","","2017-03-06 13:25:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @kojima_sakura: 歴博佐倉の企画展示「デジタルで楽しむ歴史資料」（3/14～5/7　https://t.co/vw6f7SbrOm）準備も進んで、展示室で資料の演示に入りました。担当している洛中洛外図屏風歴博甲本は、複製（前期）・原本（後期）を展示するほか、…","838707035835265024","585659736","2017-03-06 11:05:14 +0000","http://www.rekihaku.ac.jp/exhibitions/project/index.html,http://www.rekihaku.ac.jp/exhibitions/project/index.html"
"838323275771981825","","","2017-03-05 09:40:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @fumiji_nakamura: 今回は、湊川の戦いを考察してみました。私の推測を含む点、ご容赦ください。しかし、南北朝期のたたかいは実態をつかむのが難しい（泣）。 歴史に学ぶ人生の教訓と仕事術　ー ふみじの人生訓ー　 : 歴史に学ぶ仕事術　再考 湊川の戦い 楠木正 h…","838315012481376256","832126805309992960","2017-03-05 09:07:28 +0000","http://blog.livedoor.jp/tadashi_nakamur/archives/491809.html"
"837602323337662464","837529607188299777","832126805309992960","2017-03-03 09:55:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@fumiji_nakamura ぜひ多くの人に読んでもらいたい、面白いブログだと思いました。篠原長房は好きなので、更新楽しみにしております！","","","",""
"837502349744615425","","","2017-03-03 03:18:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @hensan_jozan: きのう興奮しながらツイートしてしまったが、向日市物集女にある物集女城最後の城主、物集女宗入公の位牌がこの度発見された。非業の死を遂げた人物として、地元ではその存在を隠され忘れられてしまったとされてきたが、実は各所で祭祀が続けられてきたようだ。…","837498086750486529","277571343","2017-03-03 03:01:18 +0000","https://twitter.com/hensan_jozan/status/837498086750486529/photo/1"
"837501514356670464","","","2017-03-03 03:14:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","今こそこれをリツイートしたい https://t.co/qGT3b8bYYk","","","","https://twitter.com/holy_sengoku/status/692001605038637056"
"837499754615431169","","","2017-03-03 03:07:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @1059kanri: 「伝上杉謙信所有」なら、この『三宝荒神形兜』を商品化するといいと思う。子供はきっと喜びますよｗ https://t.co/euRbARcEX9","837242336597794816","116782011","2017-03-02 10:05:02 +0000","https://twitter.com/1059kanri/status/837242336597794816/photo/1,https://twitter.com/1059kanri/status/837242336597794816/photo/1"
"837445137101811717","","","2017-03-02 23:30:54 +0000","<a href=""http://www.hatena.ne.jp/guide/twitter"" rel=""nofollow"">Hatena</a>","このブログも軽く読める割に結構面白いですね。この記事は宇喜多直家周辺のあれこれな情勢の推移が地図も入れて分かりやすく説明されてます。 / “歴史に学ぶ仕事術 宇喜多直家に学ぶ空気にあらがう方法 : 歴史に学ぶ人生の教訓と仕事術　…” https://t.co/vKRvo94LHX","","","","http://htn.to/bunFUo"
"836865973256876032","","","2017-03-01 09:09:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BiyoushiTanbou: 備陽史研究 第25集 https://t.co/ZsH3r1WPmU https://t.co/A8lx0qwh0e","836864495255445504","562765067","2017-03-01 09:03:38 +0000","http://bingo-history.net/archives/16969,https://twitter.com/BiyoushiTanbou/status/836864495255445504/photo/1,http://bingo-history.net/archives/16969,https://twitter.com/BiyoushiTanbou/status/836864495255445504/photo/1"
"836790815972184064","","","2017-03-01 04:10:52 +0000","<a href=""http://www.hatena.ne.jp/guide/twitter"" rel=""nofollow"">Hatena</a>","こちらがソースかな。持ち主の店長さんが動いてくれて良かった。 / “徳島市男性の「曜変茶碗」　化学顔料ほぼ検出されず【徳島ニュース】- 徳島新聞社” https://t.co/5n4zQKXvCY","","","","http://htn.to/R3kaE3"
"836781606605987840","","","2017-03-01 03:34:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @yamamoto_zombie: 問題の某番組の「曜変天目茶碗」、科学調査の結果18C以降の釉薬は使われていないことが判明とのこと。18C以前の茶碗であること自体はほぼ確実となった。曜変天目であるか名物級であるかはともかく。三好長慶の子孫所有は有りえないが、三好一族の傍…","836675833448189952","52309742","2017-02-28 20:33:58 +0000",""
"836778709835096064","","","2017-03-01 03:22:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","戦国時代展、やっぱり京都でも刀剣関係でえらいことになってんのかな…刀以外をじっくり見たいのだけど。政元像と高国像を見たいので、後期にしようかと思ってます。後期だと上杉本洛中洛外図屏風は原本ではなく複製の方。情報をしっかり読み取りたいのでむしろ複製の方が都合良かったりするのかな？","","","",""
"835141598308511745","","","2017-02-24 14:57:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @1059kanri: 次は同じく天野先生の『三好一族と織田信長―「天下」をめぐる覇権戦争』を読むのです
https://t.co/fa0vPPQc2i
これで信長までの畿内戦国史はほぼミッションコンプリートですよ！ https://t.co/hxViU3Ick1","835137522023870465","116782011","2017-02-24 14:41:16 +0000","http://www.ebisukosyo.co.jp/products/detail.php?product_id=217,https://twitter.com/1059kanri/status/835137522023870465/photo/1,http://www.ebisukosyo.co.jp/products/detail.php?product_id=217,https://twitter.com/1059kanri/status/835137522023870465/photo/1"
"835139324383379456","","","2017-02-24 14:48:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @1059kanri: 呉座先生の「応仁の乱」を読んであの時代に興味を持った方は、次の本として山田康弘先生の『足利義稙-戦国に生きた不屈の大将軍-』を読むといいよ！「応仁の乱」のあと、畿内がどんな（ろくでもない）ことに成ったか、実によくわかりますよ！
https://t.…","835135792871723008","116782011","2017-02-24 14:34:23 +0000","http://www.ebisukosyo.co.jp/products/detail.php?product_id=250,https://twitter.com/1059kanri/status/835135792871723008/photo/1"
"834608750224830465","834604279478382592","3499249578","2017-02-23 03:40:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 会話といえば今回は高国の名も出てましたね。さすがにそこまで遡ると信長を絡ませるのが難しいとは思いますが、細川藤孝を「細川刑部家」としている理由を考えると…むしろ応仁の乱シナリオの可能性もあり？","","","",""
"834604279478382592","","","2017-02-23 03:22:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","信長の野望201X、今回の三好推しは阿波公方イベントへの布石ですよね？永禄の変異聞でも義冬の名前が会話に出てたし。キラキラな篠原岫雲と畠山安枕斎の登場を期待しております。","","","",""
"834600884742991873","","","2017-02-23 03:08:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @kojodanjp: #攻城団 イベント情報です。 
戦国歴旅フォーラム　よみがえる中世都市～一乗谷と平泉寺～

日時：
2017年3月12日（日）
13:00～15:30

場所：
勝山市教育会館1階ホ… https://t.co/sNcxYD7lqj https:/…","834574504768765956","220527520","2017-02-23 01:24:02 +0000","http://buff.ly/2lMRmb0,http://buff.ly/2lMRmb0,https://twitter.com/kojodanjp/status/834574504768765956/photo/1"
"834251343351074818","834248683096993792","1408924159","2017-02-22 03:59:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mtboxl あ、たしかに義視と富子はほぼ一貫して対立してますね。清晃に与えられた小川御所を義視がぶっ壊したっていう話が好きです。","","","",""
"834249068377280512","834247081497747456","1408924159","2017-02-22 03:50:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mtboxl 赤松視点だと山名が仇敵になりますけど、乱全体を扱うには無駄に複雑になるだけで扱いづらいのかもしれませんね。","","","",""
"834246731587923969","834241065221709824","3499249578","2017-02-22 03:41:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 実際、敵対関係でいうと山名の敵は明らかに赤松ですよね。応仁の乱は東軍と西軍で上位とされている人物（義政と義視、宗全と勝元）が、個人的には対立していないところが、分かりづらいと思われる最大の要因な気がします。和睦が進まなかった原因もそれなんでしょうけど。","","","",""
"834245997949706241","834244650026143746","1408924159","2017-02-22 03:38:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mtboxl 「花の乱」は見たことないんですが、赤松の扱いはあまり良くなかったんですか。であれば、ますます赤松大河が見たくなりますねぇ。","","","",""
"834241065221709824","","","2017-02-22 03:19:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","「大将 細川勝元」のところに小さく「赤松政則」って入れてくれればいいんでは。（怒られそう） https://t.co/nc7FUMt9NA","","","","https://twitter.com/mtboxl/status/834186517253758977"
"833630238579912704","","","2017-02-20 10:51:51 +0000","<a href=""http://www.hatena.ne.jp/guide/twitter"" rel=""nofollow"">Hatena</a>","永禄年間の三好・松永と将軍義輝の関係に興味ある方に良いまとめ。法華宗寺院や弾正邸の描写に義輝と久秀の信頼関係を読み取っていて、別方向からの久秀忠臣説と言えるかも。戦国時代展の予習にも最適？ / “CiNii 論文 -  『上杉本…” https://t.co/L2B1b0O3Qj","","","","http://htn.to/BSnqc59Dkj"
"832066066817773568","","","2017-02-16 03:16:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","この件、持ち主が気の毒でならない…マスコミも野次馬も突撃する相手を間違ってるんじゃないの。 https://t.co/DNTgj5qOsy","","","","https://twitter.com/itmedia_news/status/832011626744311808"
"831713949443772417","","","2017-02-15 03:57:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","そういえば、野州家出身で京兆家の猶子から廃嫡された細川勝之は最後どうなったんでしょうか？まあ政元が毒針で殺させたってことはないと思うけど…。","","","",""
"831702951009800192","","","2017-02-15 03:13:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ounin_kinaishi: 更新しました！ 応仁の乱以降の畿内史 : 第五十七回 第一次信長包囲網 https://t.co/5IFVCdooEY","831694178119610368","782186011308593152","2017-02-15 02:38:38 +0000","http://blog.livedoor.jp/rekishi_/archives/57.html,http://blog.livedoor.jp/rekishi_/archives/57.html"
"831344728725557248","831291828297101316","3499249578","2017-02-14 03:30:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@holy_sengoku 具体的なことが分からないまま妄想するけど、元々無名に等しい畠山順光の将軍との個人的な関係で成り立っていた権勢が、義稙の死によって旧来の澄元党から拒絶されたみたいな話かな？そもそも義稙→義維で何がどう継承されたのかもよく分からないけど…。","","","",""
"831291828297101316","","","2017-02-13 23:59:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","畠山上総が義宣だとすると、先代から澄元党だし義稙が阿波へ退去した際も行動を共にしたはず。翌年に義維が堺入りした後もこれに従っているのに、四国衆（三好勝時父子？）と共に堺に渡った直後、義稙の忠臣だった式部少輔順光を殺害した？一体何が起きたのか…。 https://t.co/DvF3OVjayr","","","","https://twitter.com/gutter_ballet_/status/831271486467903488"
"831144009611423745","831122165286068224","1427876328","2017-02-13 14:12:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@gutter_ballet_ 「足利季世記」からですが、義維から義冬の改名は天文3年9月末に堺から淡路志筑へ渡った時とあります。大永7年7月に堺で元服するまでの名が義賢とのことなので、維広と名乗るのはその間の7年間になるでしょうか。永禄11年だとそれから約40年にもなりますね。","","","",""
